,date,title,stock,sentiment,probability_sentiment
20903,2016-01-05,Goldman Upgrades First Solar To Buy As 'The Underappreciated Bellwether Takes Its Rightful Place',FSLR,positive,0.8450755476951599
20904,2016-01-05,Benzinga's Top #PreMarket Gainers,FSLR,positive,0.6157512068748474
20905,2016-01-05,"UPDATE: Goldman Upgrades First Solar to Buy; Says 'Bellweather Back on Top,' Sees 50% Upside to New $100 Price Target",FSLR,positive,0.9421606063842773
20906,2016-01-05,"UPDATE: Goldman's Top Stock Ideas in Solar for '16: First Solar Long, Solaredge is Best Growth Idea, 8point3 Energy Reiterated Buy, TerraForm Global Reiterated Sell",FSLR,neutral,0.5584924221038818
20907,2016-01-05,"Goldman Downgrades Solar Sector to Neutral; Highlights 3 Key Investment Themes: 'Growth to Value - Cash is King, Mind the Balance Sheet...and Cost of Capital, Solar is Investable But is Tailwind Over?'",FSLR,positive,0.7101500034332275
20908,2016-01-05,"First Solar +3.4% Premarket; Goldman Sachs Upgrade to Buy, PT $100.00",FSLR,positive,0.6442123055458069
20909,2016-01-05,"Goldman Sachs Upgrades First Solar to Buy, Raises PT to $100.00",FSLR,positive,0.8215752840042114
20910,2016-01-04,The Best Stock Ideas Of December,FSLR,neutral,0.8855541348457336
20911,2015-12-30,First Solar Is Barclays Top Pick in Alternative Energy/Environmental Services,FSLR,positive,0.595588743686676
20912,2015-12-30,Barclay's Combines North American Alternative Energy Sector & North American Environmental Services Sector; Change Moves First Solar To Top Pick & Removes Waste Connections,FSLR,positive,0.5064142346382141
20913,2015-12-24,Stocks Hitting 52-Week Highs,FSLR,positive,0.7134152054786682
20914,2015-12-23,Why Are Solar Stocks Beaming?,FSLR,neutral,0.9176726341247559
20915,2015-12-18,Fast Money Traders Share Their Solar Trades,FSLR,neutral,0.7704935669898987
20916,2015-12-17,The Top 20 Wall Street Analysts Of 2015,FSLR,neutral,0.898546576499939
20917,2015-12-17,Solar ETFs Could Brighten In 2016,FSLR,positive,0.9118573665618896
20918,2015-12-16,Option Alert: FSLR Jan16 67.5 Calls: 2500 @  ASK  $2.20: 5439 traded vs 1002 OI: $64.33 Ref,FSLR,neutral,0.9106952548027039
20919,2015-12-16,Fed Day Finally Arrives: First Rate Hike Since 2006?,FSLR,neutral,0.7094839215278625
20920,2015-12-16,"Avondale Says Buy Solar Sector, Two Key Overhangs Removed, Sees  Incremental 10GW/Year Of Wind & Solar Installations In US Over Coming 5 Years",FSLR,positive,0.8513720631599426
20921,2015-12-16,Deutsche Bank Sees 5-Year Solar Tax Deal As Catalyst,FSLR,positive,0.7080807089805603
20922,2015-12-15,"First Solar PT Raised PT Raised To $60 At Avondale & Maintains Market Perform, Awaiting Evidence Of Traction On Int'l Scale Offsetting US Business Slowdown",FSLR,positive,0.9443284869194031
20923,2015-12-15,Trina Solar Go-Private Offer Lights Up Solar Industry,FSLR,positive,0.4947644770145416
20924,2015-12-14,White House Says Still Opposes Lifting Crude Export Ban; Would Like to See Congress Make Investments in Renewable Energy in Spending Bill,FSLR,neutral,0.7774813771247864
20925,2015-12-11,Option Alert: FSLR Dec15 57.5 Calls Sweep: 500 @  ASK  $0.76: 511 traded vs 1136 OI: $54.67 Ref,FSLR,neutral,0.9063601493835449
20926,2015-12-10,Mid-Afternoon Market Update: American Superconductor Gains On Strong Q3 Outlook; First Solar Shares Drop,FSLR,positive,0.6071857213973999
20927,2015-12-10,Option Alert: FSLR Mar16 65.0 Calls: 3727 @  ASK  $1.70: 5256 traded vs 772 OI: $53.34 Ref,FSLR,neutral,0.8941584229469299
20928,2015-12-10,"First Solar Slammed After Concerns Surface Over 2016, 2017 Earnings",FSLR,negative,0.9387754201889038
20929,2015-12-10,Street Works to Snap Stock Losing Streak Defying Continued Global Weakness,FSLR,positive,0.7445871233940125
20930,2015-12-10,"Needham: First Solar No Longer A Buy, Weaker Margins Are Coming",FSLR,negative,0.9368434548377991
20931,2015-12-10,Benzinga's Top Downgrades,FSLR,negative,0.5491392016410828
20932,2015-12-10,Benzinga's Top #PreMarket Losers,FSLR,neutral,0.7067434787750244
20933,2015-12-10,"Deutsche Banks Speculates First Solar Is Building In A Degree Of Conservatism Into Guidance, Says $20/Share In Cash Mean Co Could Do M&A",FSLR,positive,0.9254893660545349
20934,2015-12-10,Needham Downgrades First Solar to Hold,FSLR,negative,0.7744014263153076
20935,2015-12-10,"7 Stocks To Watch For December 10, 2015",FSLR,neutral,0.9141661524772644
20936,2015-12-10,"Wednesday's After-Hours Movers Led By American Superconducto, Men's Wearhouse, First Solar And Ollie's",FSLR,neutral,0.888728141784668
20937,2015-12-10,"First Solar Sees FY16 Rev. $3.9-$4.1B vs. Est. $4.09B, EPS $4-$4.50 vs. Est. $3.98",FSLR,neutral,0.6397871971130371
20938,2015-12-09,UPDATE: Standpoint's Moas on First Solar Downgrade: Cites 35% Move Higher (Since Jul.) Amid Down Market,FSLR,negative,0.7411235570907593
20939,2015-12-09,Standpoint Research Downgrades First Solar to Hold,FSLR,negative,0.783858597278595
20940,2015-12-08,Option Alert: FSLR Dec15 65.0 Calls Sweep: 878 @  ASK  $0.82: 878 traded vs 2004 OI: $57.96 Ref,FSLR,neutral,0.8852590918540955
20941,2015-12-07,"Barclays Sees First Solar Riding Out Volatility in Solar Demand, Possibly Stealing Market Share from Competitors Relying on Continuous External Funding; Highlights Stock as Top Pick for '16",FSLR,positive,0.9115501046180725
20942,2015-12-03,Option Alert: FSLR Jan16 55.0 Calls Sweep: 508 @  ASK  $8.50: 534 traded vs 6246 OI: $61.65 Ref,FSLR,neutral,0.9073227643966675
20943,2015-12-03,Taiwan-based PV Makers Say Idle Solar Cell Equipment to be in High Demand in 2016 -DigiTimes,FSLR,positive,0.9287869930267334
20944,2015-12-02,First Solar Reaches $60 For First Time Since April,FSLR,positive,0.8061478137969971
20945,2015-12-02,"First Solar to Announce 2016 Financial Guidance on December 9, 2015",FSLR,neutral,0.9503448009490967
20946,2015-12-02,"BZ NOTE: First Solar PR Says, Will Announce FY16 Guidance Outlook On Conf. Call Dec. 9th 2015 at 4:30pm ET",FSLR,neutral,0.9410349130630493
20947,2015-12-02,Option Alert: FSLR Fri 12/11 58.0 Puts (Wkly) Sweep: 500 @  ASK  $1.26: 500 traded vs 1 OI: $59.60 Ref,FSLR,neutral,0.9206761121749878
20948,2015-12-02,Option Alert: FSLR Fri 12/11 58.0 Puts (Wkly) Sweep: 500 @  ASK  $1.26: 500 traded vs 1 OI: $59.60 Ref,FSLR,neutral,0.9206761121749878
20949,2015-12-01,"Oppenheimer Sees Solar Names Finding A Base, Views Bond Market Activity As Indicator For Potentially Bullish Equity Moves",FSLR,positive,0.8655403852462769
20950,2015-11-23,8 Ways To Add Solar To Your Portfolio,FSLR,neutral,0.8911828398704529
20951,2015-11-20,"Vetr Crowd Upgrades First Solar, Virgin America To Buy: Here's Why",FSLR,neutral,0.8780362010002136
20952,2015-11-17,Option Alert: $FSLR Nov $54.5 Call Sweep; 1188 Contracts above Ask @$0.49,FSLR,neutral,0.8760554194450378
20953,2015-11-10,Solar Stocks Are Plummeting: Here's Why,FSLR,negative,0.7974056005477905
20954,2015-11-10,"EXCLUSIVE: Raymond James' Molchanov on SunEdison: When Co. is Facing Problems with Financing, Other Solar Stocks Are Impacted; However, Highlights Issues as Co.-Specific 'of Its Own Making'",FSLR,neutral,0.8042994141578674
20955,2015-11-10,"EXCLUSIVE: Raymond James' Pavel Molchanov on Weakness in Solar Sector Tues.: Traders Didn't Like Read Through to Sector from SunEdison's Deferred Projects, Cancelled Acquisitions",FSLR,negative,0.9133504629135132
20956,2015-11-10,"EXCLUSIVE: Cowen's Jeff Osborne Highlights Concerns Of Yieldco. Assets Flooding Market As Canadian Solar Looking To Sell Yield Co. Along With SunEdison As Part Of New Strategy, Affects Margins And Alters Street Models",FSLR,negative,0.9222154021263123
20957,2015-11-10,"Worst Performing Industries For November 10, 2015",FSLR,negative,0.9634661674499512
20958,2015-11-10,Downside In Solar Stocks Implies Street Disappointed With Sector Earnings Thus Far,FSLR,negative,0.9704031348228455
20959,2015-11-10,UPDATE: First Solar Affirms FY15 EPS $4.30-$4.50 vs $4.52 Est.,FSLR,neutral,0.478038489818573
20960,2015-11-10,"First Solar Reports Q3 GAAP EPS $3.41, Sales $1.3B vs $966M Est.; Sees FY15 Sales $3.5B-$3.6B vs $3.57B Est.",FSLR,neutral,0.6250290274620056
20961,2015-11-06,"Analysts Are Buying First Solar, SunPower Because Of This Trend",FSLR,neutral,0.8569449782371521
20962,2015-11-06,Benzinga's Top Initiations,FSLR,neutral,0.8707053065299988
20963,2015-11-06,UPDATE: Macquarie on New Outperform Rating for First Solar: 'FY16 is too good...to ignore',FSLR,negative,0.8156189322471619
20964,2015-11-06,Macquarie Initiates Coverage on First Solar at Outperform,FSLR,positive,0.7229703664779663
20965,2015-11-05,Analyst Nearly Doubles His First Solar Earnings Forecast,FSLR,neutral,0.8039676547050476
20966,2015-11-03,"Standpoint's Ronnie Moas Highlights Corning as 'strong for me the last couple of weeks'; Also Highlights He Still Likes First Solar, Canadian Solar",FSLR,positive,0.783886730670929
20967,2015-11-02,5 Best Stock Ideas Of October,FSLR,neutral,0.8514130711555481
20968,2015-10-30,Morning Market Gainers,FSLR,positive,0.71875
20969,2015-10-30,Benzinga's Top #PreMarket Gainers,FSLR,positive,0.6157512068748474
20970,2015-10-30,Standpoint's Ronnie Moas Raises First Solar PT to $72 From $60,FSLR,positive,0.9419664740562439
20971,2015-10-30,First Solar Shares to Resume Trade at 4:35 p.m. EDT,FSLR,neutral,0.9461816549301147
20972,2015-10-30,"First Solar Reports Q3 EPS $3.38, Sales $1.3B vs $1.11B Est.; Sees FY15 EPS $4.30-$4.50",FSLR,positive,0.5710327625274658
20973,2015-10-30,First Solar Shares Halted News Pending Ahead of Earnings,FSLR,neutral,0.5062214732170105
20974,2015-10-29,"First Solar, Strata Sign 400MW Deal for 2017-18 Module Deliveries",FSLR,positive,0.6255903840065002
20975,2015-10-29,"Earnings Scheduled For October 29, 2015",FSLR,neutral,0.8571017980575562
20976,2015-10-26,Canadian Solar Hikes Guidance; More Solar Numbers Coming This Week,FSLR,neutral,0.6693950295448303
20977,2015-10-23,Solar-grade Polycrystalline Silicon Wafer Prices May Rise in November -DigiTimes,FSLR,positive,0.9493354558944702
20978,2015-10-19,"Time To Sell SolarCity, Gordon Johnson Warns",FSLR,neutral,0.8973541259765625
20979,2015-10-09,Wunder Capital Offers Investors Unique Exposure To The Solar Industry,FSLR,positive,0.6888601779937744
20980,2015-10-08,California Emerges As A Champion For Renewables,FSLR,positive,0.9019675850868225
20981,2015-09-30,Janney Desk Comments: Expecting Fist Solar To Benefit From 8Point3 Energy Partners Report Tonight; FSLR Could Steal Attention Away From SUNE,FSLR,positive,0.6421622633934021
20982,2015-09-28,Solar ETF And Stocks Getting Hammered: Here's Why,FSLR,neutral,0.8600360155105591
20983,2015-09-09,"Solar Still In The 'Early Innings,' Oppenheimer Says",FSLR,neutral,0.45042988657951355
20984,2015-09-02,Southern Company Subsidiary Acquires System's Largest Solar Project,FSLR,neutral,0.7419447302818298
20985,2015-09-01,Benzinga's Top Initiations,FSLR,neutral,0.8707053065299988
20986,2015-09-01,"Barclays Initiates Coverage on First Solar at Overweight, Announces $71.00 PT",FSLR,neutral,0.7848668098449707
20987,2015-08-27,Jim Cramer Shares His Thoughts On BlackRock And SolarCity,FSLR,neutral,0.9342793226242065
20988,2015-08-25,Solar Stocks: 'Thanks Obama',FSLR,positive,0.9147384166717529
20989,2015-08-25,First Solar Shares Up ~10% Following Late Monday Comments From President Obama Regarding Renewed Energy Commitments,FSLR,positive,0.9392422437667847
20990,2015-08-19,First Solar Shares Rising on Volume,FSLR,positive,0.7789182662963867
20991,2015-08-07,"Jim Cramer Advises His Viewers On VMware, EMC, Mobileye And SolarCity",FSLR,neutral,0.9493196606636047
20992,2015-08-05,"Top Performing Industries For August 5, 2015",FSLR,neutral,0.8551477789878845
20993,2015-08-05,Morning Market Gainers,FSLR,positive,0.71875
20994,2015-08-05,Benzinga's Top Upgrades,FSLR,neutral,0.7743013501167297
20995,2015-08-05,Benzinga's Top #PreMarket Gainers,FSLR,positive,0.6157512068748474
20996,2015-08-05,Cowen & Company Upgrades First Solar to Outperform,FSLR,positive,0.936251163482666
20997,2015-08-05,"Tuesday's After-Hours Movers Led By Disney, Fist Solar, ChannelAdvisor and USANA Health Sciences",FSLR,neutral,0.9196985363960266
20998,2015-08-05,"First Solar Expecting FY15 EPS Above $3 vs $2.36 Est., Shipments 2.8GW-2.9GW",FSLR,positive,0.8858351111412048
20999,2015-08-05,"First Solar Reports Q2 EPS $0.93 Vs Est $0.36 Does Not Compare, Sales $896M Vs Est $751.72M Does Not Compare",FSLR,neutral,0.8291971683502197
21000,2015-08-04,Pros At Odds Over First Solar,FSLR,neutral,0.7657273411750793
21001,2015-08-04,"Earnings Scheduled For August 4, 2015",FSLR,neutral,0.8518884778022766
21002,2015-07-29,Option Alert: First Solar Aug $45.5 Call Sweep; 2901 Contracts Above Ask @$2.24,FSLR,neutral,0.7963056564331055
21003,2015-07-29,JP Morgan On First Solar: Buy The Dip,FSLR,neutral,0.8790350556373596
21004,2015-07-28,Subsidiary of Warren Buffett's Berkshire Hathaway Energy Ssaid to be in Talks to Acquire Interest in Pair of California Solar Power Projects -SparkSpread,FSLR,neutral,0.8689250946044922
21005,2015-07-15,"Deutsche Bank Sees The Sun Shining On YieldCo Vehicles; 8point3, TerraForm Initiated At Buy",FSLR,neutral,0.7640565037727356
21006,2015-07-14,First Solar Trending After Ronnie Moas Upgrades To Buy,FSLR,positive,0.7825477719306946
21007,2015-07-14,Standpoint Upgrades First Solar from Hold to Buy,FSLR,neutral,0.7157086730003357
21008,2015-07-14,"JP Morgan Initiates Coverage on First Solar at Overweight, Announces $68.00 PT",FSLR,neutral,0.5626562237739563
21009,2015-07-13,First Solar Shares Rise 2.2% Premarket; Reuters Article on Sunday Highlighted Co's Investment in Thailand,FSLR,positive,0.8881840705871582
21010,2015-07-10,"Tariffs Worse Than Previously Thought, Net Negative For Chinese Solar, Roth Capital Says",FSLR,negative,0.9728508591651917
21011,2015-07-07,"Renewables Accounted for 17% of US Electricity Production In April; Wind, Solar Power Now 5.7% of US Electricity Production -Clean Techinca",FSLR,neutral,0.8920857310295105
21012,2015-07-02,"UPDATE: First Solar Filing Shows Philip Tymen de Jong Named COO, Bryan Schumaker Named Chief Accounting Officer",FSLR,neutral,0.9420455098152161
21013,2015-07-02,"8-K from First Solar Shows Georges Antoun Named Pres, US, Joseph Kishkill Named Pres, Int'l",FSLR,neutral,0.9466440081596375
21014,2015-06-26,Wind And Solar Will Soon Become The 'Least-Cost Option',FSLR,neutral,0.7099531888961792
21015,2015-06-24,Exclusive: GTM Research's Cory Honeyman Explains How Community Solar Is Taking Center Stage,FSLR,neutral,0.8752885460853577
21016,2015-06-23,"We Still Love First Solar, Even After The 8point3 IPO, Stifel Says",FSLR,positive,0.7558355927467346
21017,2015-06-23,"Stifel Reiterates Buy, $81 Target on First Solar, Says 'Valuation Remains Attractive Post 8point3 IPO'",FSLR,positive,0.9462541937828064
21018,2015-06-23,First Solar Modules to Supply PV Modules to Power 200MW Project in Dubai,FSLR,neutral,0.77265465259552
21019,2015-06-22,First Solar CEO Jim Hughes: 'We'll Be Under $1 Per Watt' By 2017,FSLR,neutral,0.8111173510551453
21020,2015-06-19,"8point3 Makes First Solar Stock Worth $73, Needham Says",FSLR,neutral,0.8720002174377441
21021,2015-06-18,NRG Yield Enters into Agreement to Acquire 25% Interest In Desert Sunlight Solar Farm For $285M,FSLR,positive,0.5147859454154968
21022,2015-06-16,CNBC's Stock Pops & Drops From June 15,FSLR,negative,0.7623966932296753
21023,2015-06-15,"First Solar Announces Achieved 18.6% Thin-Film Module Conversion Efficiency, a World Record",FSLR,positive,0.9182295203208923
21024,2015-06-10,Solar Stocks Mostly Higher After 8Point3 Energy IPO Valuation,FSLR,positive,0.9351227879524231
21025,2015-06-10,"UPDATE:8point3 Energy Partners,  YieldCo Formed by First Solar, SunPower, Announces Commencement of its Initial Public Offering",FSLR,neutral,0.9337677359580994
21026,2015-06-10,"8point3 Energy Partners LP, a YieldCo Formed by First Solar, Inc. and SunPower Corporation, Announces Commencement of its Initial Public Offering",FSLR,neutral,0.9503500461578369
21027,2015-06-10,Solar Stocks Moving to Highs,FSLR,neutral,0.586735188961029
21028,2015-06-05,Hearing Unconfirmed Market Chatter First Solar has Hired Goldman Sachs to Handle Bid from Wal-Mart,FSLR,positive,0.8202905058860779
21029,2015-06-05,"JA Solar Receives 'Going Private' Proposal, Shares Spike Higher",FSLR,positive,0.9323737621307373
21030,2015-06-02,Option Alert: First Solar June 5 $51 Call; 1888 Contract Trade at Ask @$0.46; Now $50.88,FSLR,neutral,0.8586413264274597
21031,2015-06-01,Short Interest in Solar Stocks Explodes In May,FSLR,neutral,0.5582797527313232
21032,2015-05-29,Global X Debuts New YieldCo ETF,FSLR,neutral,0.8570572137832642
21033,2015-05-27,RBC Capital Analyst Explains First Solar Downgrade,FSLR,negative,0.8839972615242004
21034,2015-05-27,CNBC's Stock Pops & Drops From May 26,FSLR,negative,0.5345907211303711
21035,2015-05-26,Morning Market Losers,FSLR,neutral,0.8972721099853516
21036,2015-05-26,Benzinga's Top Downgrades,FSLR,negative,0.5491392016410828
21037,2015-05-26,RBC Capital Downgrades First Solar To Underperform,FSLR,negative,0.9465664029121399
21038,2015-05-26,Benzinga's Top #PreMarket Losers,FSLR,neutral,0.7067434787750244
21039,2015-05-26,"RBC Capital Downgrades First Solar To Underperform, Sets $34 Price Target",FSLR,negative,0.8020665049552917
21040,2015-05-26,"RBC Capital Downgrades First Solar to Underperform, Lowers PT to $34.00",FSLR,negative,0.9084208607673645
21041,2015-05-21,Solar Stocks In Focus Following Strong Q1 Report From Trina Solar,FSLR,positive,0.8427293300628662
21042,2015-05-20,The Brewing 'YieldCo Party' In The Solar Industry,FSLR,neutral,0.7921711802482605
21043,2015-05-13,Short Interest In Solar Stocks Continues To Dwindle,FSLR,negative,0.9579629898071289
21044,2015-05-12,California Drought Stocks To Look At,FSLR,neutral,0.9169257283210754
21045,2015-05-08,"Benzinga's M&A Chatter for Thursday May 7, 2015",FSLR,neutral,0.936413049697876
21046,2015-05-07,"Wal-Mart Spokesperson, Responding to Question Regarding Chatter of First Solar Stake, Says Co Does Not Respond to Speculation or Comment on Behalf of Walton Family",FSLR,neutral,0.9086310267448425
21047,2015-05-07,Hearing Unconfirmed Market Chatter of Wal-Mart's Walton Family Increasing Stake in First Solar,FSLR,neutral,0.6654097437858582
21048,2015-05-04,"SunPower, First Solar Transitioning To YieldCo",FSLR,neutral,0.8529366254806519
21049,2015-05-01,Morning Market Losers,FSLR,neutral,0.8972721099853516
21050,2015-05-01,Benzinga's Top #PreMarket Losers,FSLR,neutral,0.7067434787750244
21051,2015-05-01,Shares of First Solar Resume Trade Down ~$4-5  to ~$55,FSLR,negative,0.9722137451171875
21052,2015-05-01,PREVIEW: First Solar  to Resume Trading at 5:20 PM ET,FSLR,neutral,0.9434597492218018
21053,2015-05-01,"First Solar Reports Q1 GAAP Loss of $0.62/Share Does Not Compare to Loss of $0.29/Share Est., Sales $469.2M; Sees Q2 Sales $750M-$850M vs $780M Est.",FSLR,negative,0.9585645198822021
21054,2015-05-01,Watch for Action in Solar Sector Following Deal Between Caterpillar and First Solar,FSLR,neutral,0.589108407497406
21055,2015-05-01,UPDATE: Cat Announces Strategic Alliance to Develop PV Solar Solutions for Microgrid Apps with First Solar,FSLR,positive,0.9117394089698792
21056,2015-05-01,Cat Announces Strategic Alliance to Develop PV Solar Solutions for Microgrid Apps with First Solar,FSLR,positive,0.8930180668830872
21057,2015-05-01,First Solar Shares Halted News Pending,FSLR,negative,0.6431356072425842
21058,2015-04-30,What's Coming For First Solar?,FSLR,neutral,0.9346684217453003
21059,2015-04-30,"Earnings Scheduled For April 30, 2015",FSLR,neutral,0.862709641456604
21060,2015-04-29,"Frrance's SolaireDirect €175M IPO Postponed Due to Lack of Demand, According to Source -Reuters",FSLR,negative,0.9616812467575073
21061,2015-04-28,"EU Solar Panel Makers File Complaint Over Chinese Cos Shipping Via Taiwan, Malaysia",FSLR,negative,0.9525543451309204
21062,2015-04-27,Short Sellers Still Retreating From Solar Stocks,FSLR,negative,0.9633257389068604
21063,2015-04-24,First Solar's Huge Apple Project: A Glimpse Into The Future?,FSLR,neutral,0.9139041900634766
21064,2015-04-14,"Chinese Premier Urges Cooperation with US on Clean Energy, Welcomes Companies from Various Countries to Enter Chinese Market -WantChinaTimes",FSLR,positive,0.5565930604934692
21065,2015-04-13,Have Short Sellers Given Up On Solar Stocks?,FSLR,negative,0.5097147226333618
21066,2015-04-10,"By 2016, All Solar Investors Will Know The Name '8point3'",FSLR,neutral,0.9139741063117981
21067,2015-03-26,New ETF From BlackRock And Edelman,FSLR,neutral,0.7876543402671814
21068,2015-03-17,DAMS Consulting ‏@DAMSConsulting  Tweet: FSLR Chinese PE firm Hina Group says in a letter First Solar (FSLR) among their targets http://www.ne21.com/news/show-64617.html,FSLR,positive,0.5184217095375061
21069,2015-03-17,First Solar Spikes Higher on Volume,FSLR,positive,0.8244683742523193
21070,2015-03-12,"First Solar, Vivint Solar Lead Short Interest Trend",FSLR,neutral,0.9463008642196655
21071,2015-03-12,5 Questions First Solar And SunPower Investors Should Ask About The Coming YieldCo,FSLR,neutral,0.9478502869606018
21072,2015-03-12,Solar Stocks To Watch Following JA Solar's Q4 Report,FSLR,neutral,0.9037445783615112
21073,2015-03-11,Analyst: IPO Document Sketchy For 8point3 Energy Partners LP,FSLR,neutral,0.5437955856323242
21074,2015-03-11,"Sunpower, First Solar Enter Master Formation Agreement to Form JV,  8Point3 Holding Company, to Own, Operate, Acquire Solar Energy Systems",FSLR,neutral,0.5844370722770691
21075,2015-03-10,"First Solar, SunPower Report Public Filing of Registration Statement for Proposed IPO of YieldCo",FSLR,neutral,0.9501292109489441
21076,2015-03-09,Hearing Unconfirmed Going Private Chatter in First Solar; Mid $70's Mentioned,FSLR,neutral,0.6161514520645142
21077,2015-03-02,Credit Suisse Updates Model For First Solar,FSLR,neutral,0.9267107844352722
21078,2015-02-26,CNBC's Stock Pops & Drops From February 25,FSLR,negative,0.9007682800292969
21079,2015-02-25,Fellow Solar Power Player Sunedison CEO Very Excited About First Solar/SunPower Deal,FSLR,neutral,0.7934107184410095
21080,2015-02-25,Baird Analyst Discusses First Solar/SunPower Deal,FSLR,neutral,0.9456695318222046
21081,2015-02-25,Standpoint Research Downgrades First Solar to Hold,FSLR,negative,0.783858597278595
21082,2015-02-25,"Why A First Solar, SunPower YieldCo Is A 'Two-Headed Dragon Feeding The Beast'",FSLR,neutral,0.9279270172119141
21083,2015-02-25,Morgan Stanley Raises SunPower Price Target,FSLR,neutral,0.8299776911735535
21084,2015-02-25,Benzinga's Top Upgrades,FSLR,neutral,0.7743013501167297
21085,2015-02-25,Northland Securities Upgrades First Solar To Market Perform,FSLR,neutral,0.7122749090194702
21086,2015-02-25,US Stock Futures Edge Lower Ahead Of Home Sales Report,FSLR,negative,0.9519140124320984
21087,2015-02-25,"Northland Securities Upgrades First Solar to Market Perform, Raises PT to $51.00",FSLR,positive,0.8941932916641235
21088,2015-02-25,Fast Money Halftime Report Final Trade From February 24,FSLR,neutral,0.8422324061393738
21089,2015-02-25,"UPDATE: First Solar Posts Higher Q4 Earnings, Misses Revenue Views",FSLR,positive,0.9470338225364685
21090,2015-02-25,From First Solar Earnings Conference Call: Both Co. SunPower Plan to Eventually Put Their Proposed YieldCo Through IPO Process,FSLR,neutral,0.7284932136535645
21091,2015-02-25,UPDATE: First Solar Sees Q1 GAAP Loss of $0.35-$0.25/Share,FSLR,negative,0.9742214679718018
21092,2015-02-25,First Solar Sees Q1 Sales $550M-$650M,FSLR,neutral,0.8051486015319824
21093,2015-02-25,"First Solar Reports Q4 GAAP EPS $1.89 May Not Compare to $0.76 Est., Sales $1.01B vs $1.28B Est.",FSLR,negative,0.8612372875213623
21094,2015-02-24,5 Images Every First Solar Investor Should See,FSLR,neutral,0.9269036650657654
21095,2015-02-24,First Solar Q4 Earnings: Conference Call Play-By-Play Recap,FSLR,neutral,0.9316069483757019
21096,2015-02-24,"Why First Solar, SunPower YieldCo Is Like Coke And Pepsi Coming Together",FSLR,neutral,0.9318171143531799
21097,2015-02-24,TD Ameritrade Chief Strategist Saw Increased Buying Of Calls On First Solar,FSLR,positive,0.9443333148956299
21098,2015-02-24,Short Interest Update On Solar Stocks,FSLR,neutral,0.9421697854995728
21099,2015-02-24,"Raymond James On First Solar: Focus Is On Guidance, Not So Much Earnings",FSLR,neutral,0.9279745817184448
21100,2015-02-24,"Top Performing Industries For February 24, 2015",FSLR,neutral,0.8046621084213257
21101,2015-02-24,"First Solar YieldCo Is 'No Guarantee,' Expert Says",FSLR,neutral,0.8471965193748474
21102,2015-02-24,Benzinga's Volume Movers,FSLR,neutral,0.903525173664093
21103,2015-02-24,Morning Market Gainers,FSLR,positive,0.71875
21104,2015-02-24,Deutsche Bank Upgrades First Solar To Buy,FSLR,neutral,0.7993242740631104
21105,2015-02-24,Benzinga's Top Upgrades,FSLR,neutral,0.7743013501167297
21106,2015-02-24,"A YieldCo is The 'Best Strategy' For First Solar And SunPower, Deutsche Bank Explains",FSLR,positive,0.5482743978500366
21107,2015-02-24,Benzinga's Top #PreMarket Gainers,FSLR,positive,0.6157512068748474
21108,2015-02-24,"Deutsche Bank Upgrades First Solar to Buy, Raises PT to $68.00",FSLR,positive,0.8660308718681335
21109,2015-02-24,"Earnings Scheduled For February 24, 2015",FSLR,neutral,0.8364457488059998
21110,2015-02-24,10 Stocks You Should Be Watching Today,FSLR,neutral,0.9149574637413025
21111,2015-02-24,"Monday After-Hours Movers: Five9, Stifel Trending Up",FSLR,positive,0.7568415999412537
21112,2015-02-24,UPDATE: First Solar Shares Rise 11% After-Hours on Announcement of Potential JV With Sunpower,FSLR,positive,0.9175319075584412
21113,2015-02-24,"First Solar, SunPower Partner For Joint YieldCo Vehicle",FSLR,neutral,0.905109167098999
21114,2015-02-24,"UPDATE: First Solar, SunPower in Advanced Talks to Form Joint YieldCo Vehicle",FSLR,neutral,0.7319173812866211
21115,2015-02-24,"First Solar, Sunpower to Form Joint Yieldco Vehicle",FSLR,neutral,0.9028622508049011
21116,2015-02-23,"First Solar Might Be Worth Considering Before Earnings, Estimates Show",FSLR,neutral,0.7890617251396179
21117,2015-02-19,"SolarCity, Sunedison Earnings Drag Down Solar Sector",FSLR,negative,0.9432823657989502
21118,2015-02-17,Fast Money Halftime Report Final Trade From February 13,FSLR,neutral,0.8509573936462402
21119,2015-02-13,Vivint Solar Short Interest Is Increasing Significantly,FSLR,positive,0.9351853728294373
21120,2015-02-11,"After-Hours Movers Led By First Solar, Pier 1 & Pingtan Marine",FSLR,neutral,0.8574828505516052
21121,2015-02-11,First Solar Just Signed An $848 Million Pact With Apple,FSLR,positive,0.6329555511474609
21122,2015-02-10,"UPDATE: First Solar, Apple Announce Industry's Largest Commercial Power Deal, Apple Commits $848M",FSLR,neutral,0.8580719232559204
21123,2015-02-10,UPDATE: First Solar To Provide 130 Mega Watts Of Power For Apple,FSLR,neutral,0.606232762336731
21124,2015-02-10,UPDATE: Cook Mentions Partnership With First Solar to Build Solar Farm in CA,FSLR,positive,0.7240414619445801
21125,2015-02-10,"Benzinga's M&A Chatter for Monday February 9, 2015",FSLR,neutral,0.9375329613685608
21126,2015-02-09,Hearing Unconfirmed Market Chatter of LG Chem Bid for First Solar,FSLR,neutral,0.6203215718269348
21127,2015-02-03,Canadian Solar On Fire: A Technical Look,FSLR,neutral,0.8039816617965698
